3.115642000000000000e+06,1.144886000000000000e+06,5.885000000000000000e+02,1.000000000000000000e+00
3.115642000000000000e+06,1.144886000000000000e+06,5.868300000000000409e+02,1.000000000000000000e+00
3.115671000000000000e+06,1.144746000000000000e+06,5.855000000000000000e+02,1.000000000000000000e+00
3.115671000000000000e+06,1.144746000000000000e+06,5.825000000000000000e+02,1.000000000000000000e+00
3.115671000000000000e+06,1.144746000000000000e+06,5.795000000000000000e+02,1.000000000000000000e+00
3.115671000000000000e+06,1.144746000000000000e+06,5.765000000000000000e+02,1.000000000000000000e+00
3.115671000000000000e+06,1.144746000000000000e+06,5.735000000000000000e+02,1.000000000000000000e+00
3.115671000000000000e+06,1.144746000000000000e+06,5.705000000000000000e+02,1.000000000000000000e+00
3.115671000000000000e+06,1.144746000000000000e+06,5.675000000000000000e+02,1.000000000000000000e+00
3.115671000000000000e+06,1.144746000000000000e+06,5.658300000000000409e+02,1.000000000000000000e+00
3.115653000000000000e+06,1.144699000000000000e+06,5.625000000000000000e+02,1.000000000000000000e+00
3.115653000000000000e+06,1.144699000000000000e+06,5.595000000000000000e+02,1.000000000000000000e+00
3.115653000000000000e+06,1.144699000000000000e+06,5.565000000000000000e+02,1.000000000000000000e+00
3.115653000000000000e+06,1.144699000000000000e+06,5.535000000000000000e+02,1.000000000000000000e+00
3.115653000000000000e+06,1.144699000000000000e+06,5.505000000000000000e+02,1.000000000000000000e+00
3.115653000000000000e+06,1.144699000000000000e+06,5.475000000000000000e+02,1.000000000000000000e+00
3.115653000000000000e+06,1.144699000000000000e+06,5.445000000000000000e+02,5.000000000000000000e-01
3.115653000000000000e+06,1.144699000000000000e+06,5.428300000000000409e+02,5.000000000000000000e-01
3.115574000000000000e+06,1.144791000000000000e+06,5.985000000000000000e+02,1.000000000000000000e+00
3.115574000000000000e+06,1.144791000000000000e+06,5.955000000000000000e+02,1.000000000000000000e+00
3.115574000000000000e+06,1.144791000000000000e+06,5.925000000000000000e+02,1.000000000000000000e+00
3.115574000000000000e+06,1.144791000000000000e+06,5.895000000000000000e+02,1.000000000000000000e+00
3.115574000000000000e+06,1.144791000000000000e+06,5.865000000000000000e+02,1.000000000000000000e+00
3.115574000000000000e+06,1.144791000000000000e+06,5.835000000000000000e+02,1.000000000000000000e+00
3.115574000000000000e+06,1.144791000000000000e+06,5.805000000000000000e+02,5.000000000000000000e-01
3.115574000000000000e+06,1.144791000000000000e+06,5.788300000000000409e+02,5.000000000000000000e-01
3.115496000000000000e+06,1.144867000000000000e+06,6.185000000000000000e+02,1.000000000000000000e+00
3.115496000000000000e+06,1.144867000000000000e+06,6.155000000000000000e+02,1.000000000000000000e+00
3.115496000000000000e+06,1.144867000000000000e+06,6.125000000000000000e+02,1.000000000000000000e+00
3.115496000000000000e+06,1.144867000000000000e+06,6.095000000000000000e+02,1.000000000000000000e+00
3.115496000000000000e+06,1.144867000000000000e+06,6.065000000000000000e+02,1.000000000000000000e+00
3.115496000000000000e+06,1.144867000000000000e+06,6.035000000000000000e+02,1.000000000000000000e+00
3.115496000000000000e+06,1.144867000000000000e+06,6.005000000000000000e+02,1.000000000000000000e+00
3.115496000000000000e+06,1.144867000000000000e+06,5.988300000000000409e+02,1.000000000000000000e+00
3.115490000000000000e+06,1.144848000000000000e+06,6.055000000000000000e+02,5.000000000000000000e-01
3.115490000000000000e+06,1.144848000000000000e+06,6.025000000000000000e+02,5.000000000000000000e-01
3.115490000000000000e+06,1.144848000000000000e+06,5.995000000000000000e+02,5.000000000000000000e-01
3.115490000000000000e+06,1.144848000000000000e+06,5.965000000000000000e+02,5.000000000000000000e-01
3.115490000000000000e+06,1.144848000000000000e+06,5.935000000000000000e+02,5.000000000000000000e-01
3.115490000000000000e+06,1.144848000000000000e+06,5.905000000000000000e+02,5.000000000000000000e-01
3.115490000000000000e+06,1.144848000000000000e+06,5.875000000000000000e+02,5.000000000000000000e-01
3.115490000000000000e+06,1.144848000000000000e+06,5.858300000000000409e+02,1.000000000000000000e+00
3.115528000000000000e+06,1.144848000000000000e+06,6.185000000000000000e+02,1.000000000000000000e+00
3.115528000000000000e+06,1.144848000000000000e+06,6.155000000000000000e+02,1.000000000000000000e+00
3.115528000000000000e+06,1.144848000000000000e+06,6.125000000000000000e+02,1.000000000000000000e+00
3.115528000000000000e+06,1.144848000000000000e+06,6.095000000000000000e+02,1.000000000000000000e+00
3.115528000000000000e+06,1.144848000000000000e+06,6.065000000000000000e+02,1.000000000000000000e+00
3.115528000000000000e+06,1.144848000000000000e+06,6.035000000000000000e+02,1.000000000000000000e+00
3.115528000000000000e+06,1.144848000000000000e+06,6.018600000000000136e+02,1.000000000000000000e+00
3.115493000000000000e+06,1.144828000000000000e+06,6.085000000000000000e+02,1.000000000000000000e+00
3.115493000000000000e+06,1.144828000000000000e+06,6.055000000000000000e+02,5.000000000000000000e-01
3.115493000000000000e+06,1.144828000000000000e+06,6.025000000000000000e+02,5.000000000000000000e-01
3.115493000000000000e+06,1.144828000000000000e+06,5.995000000000000000e+02,5.000000000000000000e-01
3.115493000000000000e+06,1.144828000000000000e+06,5.965000000000000000e+02,5.000000000000000000e-01
3.115493000000000000e+06,1.144828000000000000e+06,5.935000000000000000e+02,5.000000000000000000e-01
3.115493000000000000e+06,1.144828000000000000e+06,5.905000000000000000e+02,5.000000000000000000e-01
3.115493000000000000e+06,1.144828000000000000e+06,5.888300000000000409e+02,5.000000000000000000e-01
3.115529000000000000e+06,1.144958000000000000e+06,6.005000000000000000e+02,1.000000000000000000e+00
3.115529000000000000e+06,1.144958000000000000e+06,5.975000000000000000e+02,1.000000000000000000e+00
3.115529000000000000e+06,1.144958000000000000e+06,5.945000000000000000e+02,1.000000000000000000e+00
3.115529000000000000e+06,1.144958000000000000e+06,5.915000000000000000e+02,1.000000000000000000e+00
3.115529000000000000e+06,1.144958000000000000e+06,5.885000000000000000e+02,1.000000000000000000e+00
3.115529000000000000e+06,1.144958000000000000e+06,5.855000000000000000e+02,1.000000000000000000e+00
3.115529000000000000e+06,1.144958000000000000e+06,5.825000000000000000e+02,1.000000000000000000e+00
3.115529000000000000e+06,1.144958000000000000e+06,5.808300000000000409e+02,1.000000000000000000e+00
3.115653000000000000e+06,1.144653000000000000e+06,5.555000000000000000e+02,1.000000000000000000e+00
3.115653000000000000e+06,1.144653000000000000e+06,5.525000000000000000e+02,1.000000000000000000e+00
3.115653000000000000e+06,1.144653000000000000e+06,5.495000000000000000e+02,1.000000000000000000e+00
3.115653000000000000e+06,1.144653000000000000e+06,5.465000000000000000e+02,1.000000000000000000e+00
3.115653000000000000e+06,1.144653000000000000e+06,5.435000000000000000e+02,1.000000000000000000e+00
3.115653000000000000e+06,1.144653000000000000e+06,5.405000000000000000e+02,1.000000000000000000e+00
3.115653000000000000e+06,1.144653000000000000e+06,5.375000000000000000e+02,1.000000000000000000e+00
3.115653000000000000e+06,1.144653000000000000e+06,5.358300000000000409e+02,1.000000000000000000e+00
3.115697000000000000e+06,1.144610000000000000e+06,5.425000000000000000e+02,1.000000000000000000e+00
3.115697000000000000e+06,1.144610000000000000e+06,5.395000000000000000e+02,1.000000000000000000e+00
3.115697000000000000e+06,1.144610000000000000e+06,5.365000000000000000e+02,1.000000000000000000e+00
3.115697000000000000e+06,1.144610000000000000e+06,5.335000000000000000e+02,1.000000000000000000e+00
3.115697000000000000e+06,1.144610000000000000e+06,5.305000000000000000e+02,1.000000000000000000e+00
3.115697000000000000e+06,1.144610000000000000e+06,5.275000000000000000e+02,1.000000000000000000e+00
3.115697000000000000e+06,1.144610000000000000e+06,5.245000000000000000e+02,1.000000000000000000e+00
3.115697000000000000e+06,1.144610000000000000e+06,5.228300000000000409e+02,1.000000000000000000e+00
3.115701000000000000e+06,1.144531000000000000e+06,5.185000000000000000e+02,1.000000000000000000e+00
3.115701000000000000e+06,1.144531000000000000e+06,5.155000000000000000e+02,1.000000000000000000e+00
3.115701000000000000e+06,1.144531000000000000e+06,5.125000000000000000e+02,1.000000000000000000e+00
3.115701000000000000e+06,1.144531000000000000e+06,5.095000000000000000e+02,1.000000000000000000e+00
3.115701000000000000e+06,1.144531000000000000e+06,5.065000000000000000e+02,1.000000000000000000e+00
3.115701000000000000e+06,1.144531000000000000e+06,5.035000000000000000e+02,1.000000000000000000e+00
3.115701000000000000e+06,1.144531000000000000e+06,5.005000000000000000e+02,1.000000000000000000e+00
3.115701000000000000e+06,1.144531000000000000e+06,4.988299999999999841e+02,1.000000000000000000e+00
3.115742000000000000e+06,1.144531000000000000e+06,5.235000000000000000e+02,1.000000000000000000e+00
3.115742000000000000e+06,1.144531000000000000e+06,5.205000000000000000e+02,1.000000000000000000e+00
3.115742000000000000e+06,1.144531000000000000e+06,5.175000000000000000e+02,1.000000000000000000e+00
3.115742000000000000e+06,1.144531000000000000e+06,5.145000000000000000e+02,1.000000000000000000e+00
3.115742000000000000e+06,1.144531000000000000e+06,5.115000000000000000e+02,1.000000000000000000e+00
3.115742000000000000e+06,1.144531000000000000e+06,5.085000000000000000e+02,1.000000000000000000e+00
3.115742000000000000e+06,1.144531000000000000e+06,5.055000000000000000e+02,5.000000000000000000e-01
3.115742000000000000e+06,1.144531000000000000e+06,5.038299999999999841e+02,5.000000000000000000e-01
3.115631000000000000e+06,1.144511000000000000e+06,5.035000000000000000e+02,1.000000000000000000e+00
3.115631000000000000e+06,1.144511000000000000e+06,5.005000000000000000e+02,1.000000000000000000e+00
3.115631000000000000e+06,1.144511000000000000e+06,4.975000000000000000e+02,1.000000000000000000e+00
3.115631000000000000e+06,1.144511000000000000e+06,4.945000000000000000e+02,1.000000000000000000e+00
3.115631000000000000e+06,1.144511000000000000e+06,4.915000000000000000e+02,1.000000000000000000e+00
3.115631000000000000e+06,1.144511000000000000e+06,4.885000000000000000e+02,1.000000000000000000e+00
3.115631000000000000e+06,1.144511000000000000e+06,4.855000000000000000e+02,1.000000000000000000e+00
3.115631000000000000e+06,1.144511000000000000e+06,4.800000000000000000e+02,1.000000000000000000e+00
3.115617000000000000e+06,1.144537000000000000e+06,5.095000000000000000e+02,1.000000000000000000e+00
3.115617000000000000e+06,1.144537000000000000e+06,5.065000000000000000e+02,3.333333333333333148e-01
3.115617000000000000e+06,1.144537000000000000e+06,5.035000000000000000e+02,3.333333333333333148e-01
3.115617000000000000e+06,1.144537000000000000e+06,5.005000000000000000e+02,3.333333333333333148e-01
3.115617000000000000e+06,1.144537000000000000e+06,4.975000000000000000e+02,3.333333333333333148e-01
3.115617000000000000e+06,1.144537000000000000e+06,4.945000000000000000e+02,3.333333333333333148e-01
3.115617000000000000e+06,1.144537000000000000e+06,4.915000000000000000e+02,3.333333333333333148e-01
3.115617000000000000e+06,1.144537000000000000e+06,4.898299999999999841e+02,2.000000000000000111e-01
3.115606000000000000e+06,1.144543000000000000e+06,5.085000000000000000e+02,3.333333333333333148e-01
3.115606000000000000e+06,1.144543000000000000e+06,5.055000000000000000e+02,3.333333333333333148e-01
3.115606000000000000e+06,1.144543000000000000e+06,5.025000000000000000e+02,3.333333333333333148e-01
3.115606000000000000e+06,1.144543000000000000e+06,4.995000000000000000e+02,3.333333333333333148e-01
3.115606000000000000e+06,1.144543000000000000e+06,4.965000000000000000e+02,3.333333333333333148e-01
3.115606000000000000e+06,1.144543000000000000e+06,4.935000000000000000e+02,3.333333333333333148e-01
3.115606000000000000e+06,1.144543000000000000e+06,4.905000000000000000e+02,2.000000000000000111e-01
3.115606000000000000e+06,1.144543000000000000e+06,4.888299999999999841e+02,2.000000000000000111e-01
3.115593000000000000e+06,1.144548000000000000e+06,5.085000000000000000e+02,3.333333333333333148e-01
3.115593000000000000e+06,1.144548000000000000e+06,5.055000000000000000e+02,3.333333333333333148e-01
3.115593000000000000e+06,1.144548000000000000e+06,5.025000000000000000e+02,3.333333333333333148e-01
3.115593000000000000e+06,1.144548000000000000e+06,4.995000000000000000e+02,3.333333333333333148e-01
3.115593000000000000e+06,1.144548000000000000e+06,4.965000000000000000e+02,3.333333333333333148e-01
3.115593000000000000e+06,1.144548000000000000e+06,4.935000000000000000e+02,3.333333333333333148e-01
3.115593000000000000e+06,1.144548000000000000e+06,4.905000000000000000e+02,2.000000000000000111e-01
3.115593000000000000e+06,1.144548000000000000e+06,4.888299999999999841e+02,2.000000000000000111e-01
3.115564000000000000e+06,1.144536000000000000e+06,5.135000000000000000e+02,1.000000000000000000e+00
3.115564000000000000e+06,1.144536000000000000e+06,5.105000000000000000e+02,1.000000000000000000e+00
3.115564000000000000e+06,1.144536000000000000e+06,5.075000000000000000e+02,1.000000000000000000e+00
3.115564000000000000e+06,1.144536000000000000e+06,5.045000000000000000e+02,1.000000000000000000e+00
3.115564000000000000e+06,1.144536000000000000e+06,5.015000000000000000e+02,1.000000000000000000e+00
3.115564000000000000e+06,1.144536000000000000e+06,4.985000000000000000e+02,1.000000000000000000e+00
3.115564000000000000e+06,1.144536000000000000e+06,4.955000000000000000e+02,1.000000000000000000e+00
3.115564000000000000e+06,1.144536000000000000e+06,4.938299999999999841e+02,1.000000000000000000e+00
3.115545000000000000e+06,1.144523000000000000e+06,5.165000000000000000e+02,1.000000000000000000e+00
3.115545000000000000e+06,1.144523000000000000e+06,5.135000000000000000e+02,1.000000000000000000e+00
3.115545000000000000e+06,1.144523000000000000e+06,5.105000000000000000e+02,1.000000000000000000e+00
3.115545000000000000e+06,1.144523000000000000e+06,5.075000000000000000e+02,1.000000000000000000e+00
3.115545000000000000e+06,1.144523000000000000e+06,5.045000000000000000e+02,1.000000000000000000e+00
3.115545000000000000e+06,1.144523000000000000e+06,5.015000000000000000e+02,1.000000000000000000e+00
3.115545000000000000e+06,1.144523000000000000e+06,4.985000000000000000e+02,1.000000000000000000e+00
3.115545000000000000e+06,1.144523000000000000e+06,4.968299999999999841e+02,1.000000000000000000e+00
3.115460000000000000e+06,1.144471000000000000e+06,5.215000000000000000e+02,1.000000000000000000e+00
3.115460000000000000e+06,1.144471000000000000e+06,5.185000000000000000e+02,1.000000000000000000e+00
3.115460000000000000e+06,1.144471000000000000e+06,5.155000000000000000e+02,1.000000000000000000e+00
3.115460000000000000e+06,1.144471000000000000e+06,5.125000000000000000e+02,1.000000000000000000e+00
3.115460000000000000e+06,1.144471000000000000e+06,5.095000000000000000e+02,1.000000000000000000e+00
3.115460000000000000e+06,1.144471000000000000e+06,5.065000000000000000e+02,1.000000000000000000e+00
3.115460000000000000e+06,1.144471000000000000e+06,5.035000000000000000e+02,1.000000000000000000e+00
3.115460000000000000e+06,1.144471000000000000e+06,5.018299999999999841e+02,1.000000000000000000e+00
3.115566000000000000e+06,1.145116000000000000e+06,7.135000000000000000e+02,1.000000000000000000e+00
3.115566000000000000e+06,1.145116000000000000e+06,7.105000000000000000e+02,1.000000000000000000e+00
3.115566000000000000e+06,1.145116000000000000e+06,7.075000000000000000e+02,1.000000000000000000e+00
3.115566000000000000e+06,1.145116000000000000e+06,7.045000000000000000e+02,1.000000000000000000e+00
3.115566000000000000e+06,1.145116000000000000e+06,7.015000000000000000e+02,1.000000000000000000e+00
3.115566000000000000e+06,1.145116000000000000e+06,6.985000000000000000e+02,1.000000000000000000e+00
3.115566000000000000e+06,1.145116000000000000e+06,6.955000000000000000e+02,1.000000000000000000e+00
3.115566000000000000e+06,1.145116000000000000e+06,6.938300000000000409e+02,1.000000000000000000e+00
3.115579000000000000e+06,1.145101000000000000e+06,7.095000000000000000e+02,1.000000000000000000e+00
3.115579000000000000e+06,1.145101000000000000e+06,7.065000000000000000e+02,1.000000000000000000e+00
3.115579000000000000e+06,1.145101000000000000e+06,7.035000000000000000e+02,1.000000000000000000e+00
3.115579000000000000e+06,1.145101000000000000e+06,7.005000000000000000e+02,1.000000000000000000e+00
3.115579000000000000e+06,1.145101000000000000e+06,6.975000000000000000e+02,1.000000000000000000e+00
3.115579000000000000e+06,1.145101000000000000e+06,6.945000000000000000e+02,1.000000000000000000e+00
3.115579000000000000e+06,1.145101000000000000e+06,6.915000000000000000e+02,5.000000000000000000e-01
3.115579000000000000e+06,1.145101000000000000e+06,6.898300000000000409e+02,5.000000000000000000e-01
3.115696000000000000e+06,1.145059000000000000e+06,7.065000000000000000e+02,1.000000000000000000e+00
3.115696000000000000e+06,1.145059000000000000e+06,7.035000000000000000e+02,1.000000000000000000e+00
3.115696000000000000e+06,1.145059000000000000e+06,7.005000000000000000e+02,1.000000000000000000e+00
3.115696000000000000e+06,1.145059000000000000e+06,6.975000000000000000e+02,1.000000000000000000e+00
3.115696000000000000e+06,1.145059000000000000e+06,6.945000000000000000e+02,1.000000000000000000e+00
3.115696000000000000e+06,1.145059000000000000e+06,6.915000000000000000e+02,1.000000000000000000e+00
3.115696000000000000e+06,1.145059000000000000e+06,6.885000000000000000e+02,5.000000000000000000e-01
3.115696000000000000e+06,1.145059000000000000e+06,6.868300000000000409e+02,5.000000000000000000e-01
3.115596000000000000e+06,1.145089000000000000e+06,7.115000000000000000e+02,1.000000000000000000e+00
3.115596000000000000e+06,1.145089000000000000e+06,7.085000000000000000e+02,1.000000000000000000e+00
3.115596000000000000e+06,1.145089000000000000e+06,7.055000000000000000e+02,5.000000000000000000e-01
3.115596000000000000e+06,1.145089000000000000e+06,7.025000000000000000e+02,5.000000000000000000e-01
3.115596000000000000e+06,1.145089000000000000e+06,6.995000000000000000e+02,5.000000000000000000e-01
3.115596000000000000e+06,1.145089000000000000e+06,6.965000000000000000e+02,5.000000000000000000e-01
3.115596000000000000e+06,1.145089000000000000e+06,6.935000000000000000e+02,5.000000000000000000e-01
3.115596000000000000e+06,1.145089000000000000e+06,6.918300000000000409e+02,5.000000000000000000e-01
3.115612000000000000e+06,1.145080000000000000e+06,7.045000000000000000e+02,5.000000000000000000e-01
3.115612000000000000e+06,1.145080000000000000e+06,7.015000000000000000e+02,5.000000000000000000e-01
3.115612000000000000e+06,1.145080000000000000e+06,6.985000000000000000e+02,5.000000000000000000e-01
3.115612000000000000e+06,1.145080000000000000e+06,6.955000000000000000e+02,5.000000000000000000e-01
3.115612000000000000e+06,1.145080000000000000e+06,6.925000000000000000e+02,5.000000000000000000e-01
3.115612000000000000e+06,1.145080000000000000e+06,6.895000000000000000e+02,5.000000000000000000e-01
3.115612000000000000e+06,1.145080000000000000e+06,6.865000000000000000e+02,1.000000000000000000e+00
3.115612000000000000e+06,1.145080000000000000e+06,6.848300000000000409e+02,1.000000000000000000e+00
3.115643000000000000e+06,1.145067000000000000e+06,7.025000000000000000e+02,1.000000000000000000e+00
3.115643000000000000e+06,1.145067000000000000e+06,6.995000000000000000e+02,1.000000000000000000e+00
3.115643000000000000e+06,1.145067000000000000e+06,6.965000000000000000e+02,1.000000000000000000e+00
3.115643000000000000e+06,1.145067000000000000e+06,6.935000000000000000e+02,1.000000000000000000e+00
3.115643000000000000e+06,1.145067000000000000e+06,6.905000000000000000e+02,1.000000000000000000e+00
3.115643000000000000e+06,1.145067000000000000e+06,6.875000000000000000e+02,1.000000000000000000e+00
3.115643000000000000e+06,1.145067000000000000e+06,6.845000000000000000e+02,1.000000000000000000e+00
3.115643000000000000e+06,1.145067000000000000e+06,6.828300000000000409e+02,1.000000000000000000e+00
3.115626000000000000e+06,1.145085000000000000e+06,7.145000000000000000e+02,1.000000000000000000e+00
3.115626000000000000e+06,1.145085000000000000e+06,7.115000000000000000e+02,1.000000000000000000e+00
3.115626000000000000e+06,1.145085000000000000e+06,7.085000000000000000e+02,1.000000000000000000e+00
3.115626000000000000e+06,1.145085000000000000e+06,7.055000000000000000e+02,1.000000000000000000e+00
3.115626000000000000e+06,1.145085000000000000e+06,7.025000000000000000e+02,1.000000000000000000e+00
3.115626000000000000e+06,1.145085000000000000e+06,6.995000000000000000e+02,1.000000000000000000e+00
3.115626000000000000e+06,1.145085000000000000e+06,6.965000000000000000e+02,1.000000000000000000e+00
3.115626000000000000e+06,1.145085000000000000e+06,6.948300000000000409e+02,1.000000000000000000e+00
3.115613000000000000e+06,1.145109000000000000e+06,7.245000000000000000e+02,1.000000000000000000e+00
3.115613000000000000e+06,1.145109000000000000e+06,7.215000000000000000e+02,1.000000000000000000e+00
3.115613000000000000e+06,1.145109000000000000e+06,7.185000000000000000e+02,1.000000000000000000e+00
3.115613000000000000e+06,1.145109000000000000e+06,7.155000000000000000e+02,1.000000000000000000e+00
3.115613000000000000e+06,1.145109000000000000e+06,7.125000000000000000e+02,1.000000000000000000e+00
3.115613000000000000e+06,1.145109000000000000e+06,7.095000000000000000e+02,1.000000000000000000e+00
3.115613000000000000e+06,1.145109000000000000e+06,7.065000000000000000e+02,5.000000000000000000e-01
3.115613000000000000e+06,1.145109000000000000e+06,7.048300000000000409e+02,5.000000000000000000e-01
3.115596000000000000e+06,1.145135000000000000e+06,7.295000000000000000e+02,1.000000000000000000e+00
3.115596000000000000e+06,1.145135000000000000e+06,7.265000000000000000e+02,1.000000000000000000e+00
3.115596000000000000e+06,1.145135000000000000e+06,7.235000000000000000e+02,1.000000000000000000e+00
3.115596000000000000e+06,1.145135000000000000e+06,7.205000000000000000e+02,1.000000000000000000e+00
3.115596000000000000e+06,1.145135000000000000e+06,7.175000000000000000e+02,1.000000000000000000e+00
3.115596000000000000e+06,1.145135000000000000e+06,7.145000000000000000e+02,1.000000000000000000e+00
3.115596000000000000e+06,1.145135000000000000e+06,7.115000000000000000e+02,1.000000000000000000e+00
3.115596000000000000e+06,1.145135000000000000e+06,7.098300000000000409e+02,1.000000000000000000e+00
3.115582000000000000e+06,1.145171000000000000e+06,7.395000000000000000e+02,1.000000000000000000e+00
3.115582000000000000e+06,1.145171000000000000e+06,7.365000000000000000e+02,1.000000000000000000e+00
3.115582000000000000e+06,1.145171000000000000e+06,7.335000000000000000e+02,1.000000000000000000e+00
3.115582000000000000e+06,1.145171000000000000e+06,7.305000000000000000e+02,1.000000000000000000e+00
3.115582000000000000e+06,1.145171000000000000e+06,7.275000000000000000e+02,1.000000000000000000e+00
3.115582000000000000e+06,1.145171000000000000e+06,7.245000000000000000e+02,1.000000000000000000e+00
3.115582000000000000e+06,1.145171000000000000e+06,7.215000000000000000e+02,5.000000000000000000e-01
3.115582000000000000e+06,1.145171000000000000e+06,7.198300000000000409e+02,5.000000000000000000e-01
3.115573000000000000e+06,1.145192000000000000e+06,7.445000000000000000e+02,5.000000000000000000e-01
3.115573000000000000e+06,1.145192000000000000e+06,7.415000000000000000e+02,5.000000000000000000e-01
3.115573000000000000e+06,1.145192000000000000e+06,7.385000000000000000e+02,5.000000000000000000e-01
3.115573000000000000e+06,1.145192000000000000e+06,7.355000000000000000e+02,5.000000000000000000e-01
3.115573000000000000e+06,1.145192000000000000e+06,7.325000000000000000e+02,1.000000000000000000e+00
3.115573000000000000e+06,1.145192000000000000e+06,7.295000000000000000e+02,1.000000000000000000e+00
3.115573000000000000e+06,1.145192000000000000e+06,7.265000000000000000e+02,1.000000000000000000e+00
3.115573000000000000e+06,1.145192000000000000e+06,7.248300000000000409e+02,1.000000000000000000e+00
3.115561000000000000e+06,1.145210000000000000e+06,7.505000000000000000e+02,1.000000000000000000e+00
3.115561000000000000e+06,1.145210000000000000e+06,7.475000000000000000e+02,1.000000000000000000e+00
3.115561000000000000e+06,1.145210000000000000e+06,7.445000000000000000e+02,1.000000000000000000e+00
3.115561000000000000e+06,1.145210000000000000e+06,7.415000000000000000e+02,1.000000000000000000e+00
3.115561000000000000e+06,1.145210000000000000e+06,7.385000000000000000e+02,1.000000000000000000e+00
